Step,Agent_ID,Agent_Type,Neighbor_0,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,Neighbor_6,Neighbor_7,Happy
276,50,1,0,1,1,1,1,0,1,1,1
276,51,1,1,1,0,1,1,1,1,1,1
276,52,1,1,0,1,1,1,1,1,1,1
276,53,1,1,1,1,1,1,0,1,0,1
276,54,1,1,1,0,1,0,1,0,1,1
276,55,1,0,0,1,0,0,1,0,1,1
276,56,2,1,1,2,1,2,1,2,2,1
276,57,1,1,1,1,0,1,1,1,1,1
276,58,1,1,1,1,1,1,1,1,0,1
276,59,1,1,1,1,1,1,1,0,1,1
276,60,1,1,1,1,0,0,1,1,0,1
276,61,2,1,1,1,1,2,2,2,2,1
276,62,1,1,0,0,0,1,0,1,1,1
276,63,1,0,0,1,1,0,1,1,2,1
276,64,1,1,0,0,0,1,2,1,0,1
276,65,1,0,0,1,1,1,1,0,0,1
276,66,1,0,1,1,1,1,0,0,1,1
276,67,1,1,1,1,1,0,0,1,1,1
276,68,1,0,1,0,1,0,1,1,1,1
276,69,1,0,1,1,0,1,1,1,2,1
276,70,1,1,1,0,1,2,1,2,2,1
276,71,1,0,1,1,2,0,2,2,1,1
276,72,2,1,1,2,1,2,1,2,2,1
276,73,2,2,2,1,2,0,1,1,1,1
276,74,1,1,1,0,0,1,1,0,1,1
276,75,1,1,0,1,1,1,0,1,1,1
277,0,1,1,1,0,1,1,1,1,0,1
277,1,1,1,0,1,1,1,1,0,1,1
277,2,1,0,1,1,1,2,0,1,2,1
277,3,2,1,2,1,2,2,2,2,2,1
277,4,2,2,1,0,2,1,2,2,1,1
277,5,1,1,0,0,2,1,2,1,1,1
277,6,1,0,0,1,1,0,1,1,1,1
277,7,1,1,1,1,0,1,1,1,1,1
277,8,1,1,1,1,1,0,1,0,1,1
277,9,1,1,1,2,0,2,1,1,1,1
277,10,2,2,2,2,2,2,1,2,2,1
277,11,2,2,2,1,2,1,2,2,0,1
277,12,1,2,1,1,2,1,2,0,0,1
277,13,1,1,1,0,1,1,0,0,1,1
277,14,1,1,0,1,1,1,0,1,1,1
277,15,1,0,1,1,1,1,1,1,0,1
277,16,1,0,1,2,1,1,1,2,2,1
277,17,1,1,2,2,1,2,2,2,1,1
277,18,2,2,2,2,1,2,2,1,1,1
277,19,2,1,1,2,2,1,2,2,0,1
277,20,2,2,2,2,2,0,1,0,0,1
277,21,1,1,1,1,0,1,0,1,1,1
277,22,1,1,1,1,1,0,1,1,1,1
277,23,1,1,0,1,1,1,0,1,2,1
277,24,1,0,1,1,1,2,1,2,2,1
277,25,2,1,2,2,1,2,1,1,2,1
277,26,2,2,2,1,2,0,2,0,1,1
277,27,1,1,2,2,2,1,2,0,1,1
277,28,1,2,2,0,1,1,0,1,1,1
277,29,1,2,0,0,1,0,1,1,1,1
277,30,1,0,1,1,0,1,1,1,0,1
277,31,1,1,1,0,1,1,1,0,1,1
277,32,1,1,1,1,0,2,0,1,2,1
277,33,2,1,2,2,2,2,2,2,0,1
277,34,2,1,0,1,1,1,2,2,2,1
277,35,1,1,1,1,0,1,1,1,0,1
277,36,1,1,1,0,1,1,1,0,1,1
277,37,1,1,0,1,1,1,0,1,1,1
277,38,1,0,1,1,1,0,1,1,0,1
277,39,1,0,1,2,0,2,1,1,1,1
277,40,1,1,0,1,0,1,1,1,2,1
277,41,1,2,0,1,0,1,0,0,1,1
277,42,1,0,1,1,1,0,0,1,1,1
277,43,1,1,1,1,0,1,1,1,1,1
277,44,1,1,1,0,1,0,1,1,1,1
277,45,1,1,2,2,1,0,1,1,0,1
277,46,1,0,1,2,1,1,1,1,1,1
277,47,2,1,2,2,1,2,1,1,0,1
277,48,1,1,1,0,0,1,1,0,0,1
277,49,1,1,0,1,1,1,0,0,1,1
277,50,1,0,1,1,1,1,0,1,1,1
277,51,1,1,1,0,1,1,1,1,1,1
277,52,1,1,0,1,1,1,1,1,1,1
277,53,1,1,1,1,1,1,0,1,0,1
277,54,1,1,1,0,1,0,1,0,1,1
277,55,1,0,0,1,0,0,1,0,1,1
277,56,2,1,1,2,1,2,1,2,2,1
277,57,1,1,1,1,0,1,1,1,1,1
277,58,1,1,1,1,1,1,1,1,0,1
277,59,1,1,1,1,1,1,1,0,1,1
277,60,1,1,1,1,0,0,1,1,0,1
277,61,2,1,1,1,1,2,2,2,2,1
277,62,1,1,0,0,0,1,0,1,1,1
277,63,1,0,0,1,1,0,1,1,2,1
277,64,1,1,0,0,0,1,2,1,0,1
277,65,1,0,0,1,1,1,1,0,0,1
277,66,1,0,1,1,1,1,0,0,1,1
277,67,1,1,1,1,1,0,0,1,1,1
277,68,1,0,1,0,1,0,1,1,1,1
277,69,1,0,1,1,0,1,1,1,2,1
277,70,1,1,1,0,1,2,1,2,2,1
277,71,1,0,1,1,2,0,2,2,1,1
277,72,2,1,1,2,1,2,1,2,2,1
277,73,2,2,2,1,2,0,1,1,1,1
277,74,1,1,1,0,0,1,1,0,1,1
277,75,1,1,0,1,1,1,0,1,1,1
278,0,1,1,1,0,1,1,1,1,0,1
278,1,1,1,0,1,1,1,1,0,1,1
278,2,1,0,1,1,1,2,0,1,2,1
278,3,2,1,2,1,2,2,2,2,2,1
278,4,2,2,1,0,2,1,2,2,1,1
278,5,1,1,0,0,2,1,2,1,1,1
278,6,1,0,0,1,1,0,1,1,1,1
278,7,1,1,1,1,0,1,1,1,1,1
278,8,1,1,1,1,1,0,1,0,1,1
278,9,1,1,1,2,0,2,1,1,1,1
278,10,2,2,2,2,2,2,1,2,2,1
278,11,2,2,2,1,2,1,2,2,0,1
278,12,1,2,1,1,2,1,2,0,0,1
278,13,1,1,1,0,1,1,0,0,1,1
278,14,1,1,0,1,1,1,0,1,1,1
278,15,1,0,1,1,1,1,1,1,0,1
278,16,1,0,1,2,1,1,1,2,2,1
278,17,1,1,2,2,1,2,2,2,1,1
278,18,2,2,2,2,1,2,2,1,1,1
278,19,2,1,1,2,2,1,2,2,0,1
278,20,2,2,2,2,2,0,1,0,0,1
278,21,1,1,1,1,0,1,0,1,1,1
278,22,1,1,1,1,1,0,1,1,1,1
278,23,1,1,0,1,1,1,0,1,2,1
278,24,1,0,1,1,1,2,1,2,2,1
278,25,2,1,2,2,1,2,1,1,2,1
278,26,2,2,2,1,2,0,2,0,1,1
278,27,1,1,2,2,2,1,2,0,1,1
278,28,1,2,2,0,1,1,0,1,1,1
278,29,1,2,0,0,1,0,1,1,1,1
278,30,1,0,1,1,0,1,1,1,0,1
278,31,1,1,1,0,1,1,1,0,1,1
278,32,1,1,1,1,0,2,0,1,2,1
278,33,2,1,2,2,2,2,2,2,0,1
278,34,2,1,0,1,1,1,2,2,2,1
278,35,1,1,1,1,0,1,1,1,0,1
278,36,1,1,1,0,1,1,1,0,1,1
278,37,1,1,0,1,1,1,0,1,1,1
278,38,1,0,1,1,1,0,1,1,0,1
278,39,1,0,1,2,0,2,1,1,1,1
278,40,1,1,0,1,0,1,1,1,2,1
278,41,1,2,0,1,0,1,0,0,1,1
278,42,1,0,1,1,1,0,0,1,1,1
278,43,1,1,1,1,0,1,1,1,1,1
278,44,1,1,1,0,1,0,1,1,1,1
278,45,1,1,2,2,1,0,1,1,0,1
278,46,1,0,1,2,1,1,1,1,1,1
278,47,2,1,2,2,1,2,1,1,0,1
278,48,1,1,1,0,0,1,1,0,0,1
278,49,1,1,0,1,1,1,0,0,1,1
278,50,1,0,1,1,1,1,0,1,1,1
278,51,1,1,1,0,1,1,1,1,1,1
278,52,1,1,0,1,1,1,1,1,1,1
278,53,1,1,1,1,1,1,0,1,0,1
278,54,1,1,1,0,1,0,1,0,1,1
278,55,1,0,0,1,0,0,1,0,1,1
278,56,2,1,1,2,1,2,1,2,2,1
278,57,1,1,1,1,0,1,1,1,1,1
278,58,1,1,1,1,1,1,1,1,0,1
278,59,1,1,1,1,1,1,1,0,1,1
278,60,1,1,1,1,0,0,1,1,0,1
278,61,2,1,1,1,1,2,2,2,2,1
278,62,1,1,0,0,0,1,0,1,1,1
278,63,1,0,0,1,1,0,1,1,2,1
278,64,1,1,0,0,0,1,2,1,0,1
278,65,1,0,0,1,1,1,1,0,0,1
278,66,1,0,1,1,1,1,0,0,1,1
278,67,1,1,1,1,1,0,0,1,1,1
278,68,1,0,1,0,1,0,1,1,1,1
278,69,1,0,1,1,0,1,1,1,2,1
278,70,1,1,1,0,1,2,1,2,2,1
278,71,1,0,1,1,2,0,2,2,1,1
278,72,2,1,1,2,1,2,1,2,2,1
278,73,2,2,2,1,2,0,1,1,1,1
278,74,1,1,1,0,0,1,1,0,1,1
278,75,1,1,0,1,1,1,0,1,1,1
279,0,1,1,1,0,1,1,1,1,0,1
279,1,1,1,0,1,1,1,1,0,1,1
279,2,1,0,1,1,1,2,0,1,2,1
279,3,2,1,2,1,2,2,2,2,2,1
279,4,2,2,1,0,2,1,2,2,1,1
279,5,1,1,0,0,2,1,2,1,1,1
279,6,1,0,0,1,1,0,1,1,1,1
279,7,1,1,1,1,0,1,1,1,1,1
279,8,1,1,1,1,1,0,1,0,1,1
279,9,1,1,1,2,0,2,1,1,1,1
279,10,2,2,2,2,2,2,1,2,2,1
279,11,2,2,2,1,2,1,2,2,0,1
279,12,1,2,1,1,2,1,2,0,0,1
279,13,1,1,1,0,1,1,0,0,1,1
279,14,1,1,0,1,1,1,0,1,1,1
279,15,1,0,1,1,1,1,1,1,0,1
279,16,1,0,1,2,1,1,1,2,2,1
279,17,1,1,2,2,1,2,2,2,1,1
279,18,2,2,2,2,1,2,2,1,1,1
279,19,2,1,1,2,2,1,2,2,0,1
279,20,2,2,2,2,2,0,1,0,0,1
279,21,1,1,1,1,0,1,0,1,1,1
279,22,1,1,1,1,1,0,1,1,1,1
279,23,1,1,0,1,1,1,0,1,2,1
279,24,1,0,1,1,1,2,1,2,2,1
279,25,2,1,2,2,1,2,1,1,2,1
279,26,2,2,2,1,2,0,2,0,1,1
279,27,1,1,2,2,2,1,2,0,1,1
279,28,1,2,2,0,1,1,0,1,1,1
279,29,1,2,0,0,1,0,1,1,1,1
279,30,1,0,1,1,0,1,1,1,0,1
279,31,1,1,1,0,1,1,1,0,1,1
279,32,1,1,1,1,0,2,0,1,2,1
279,33,2,1,2,2,2,2,2,2,0,1
279,34,2,1,0,1,1,1,2,2,2,1
279,35,1,1,1,1,0,1,1,1,0,1
279,36,1,1,1,0,1,1,1,0,1,1
279,37,1,1,0,1,1,1,0,1,1,1
279,38,1,0,1,1,1,0,1,1,0,1
279,39,1,0,1,2,0,2,1,1,1,1
279,40,1,1,0,1,0,1,1,1,2,1
279,41,1,2,0,1,0,1,0,0,1,1
279,42,1,0,1,1,1,0,0,1,1,1
279,43,1,1,1,1,0,1,1,1,1,1
279,44,1,1,1,0,1,0,1,1,1,1
279,45,1,1,2,2,1,0,1,1,0,1
279,46,1,0,1,2,1,1,1,1,1,1
279,47,2,1,2,2,1,2,1,1,0,1
279,48,1,1,1,0,0,1,1,0,0,1
279,49,1,1,0,1,1,1,0,0,1,1
279,50,1,0,1,1,1,1,0,1,1,1
279,51,1,1,1,0,1,1,1,1,1,1
279,52,1,1,0,1,1,1,1,1,1,1
279,53,1,1,1,1,1,1,0,1,0,1
279,54,1,1,1,0,1,0,1,0,1,1
279,55,1,0,0,1,0,0,1,0,1,1
279,56,2,1,1,2,1,2,1,2,2,1
279,57,1,1,1,1,0,1,1,1,1,1
279,58,1,1,1,1,1,1,1,1,0,1
279,59,1,1,1,1,1,1,1,0,1,1
279,60,1,1,1,1,0,0,1,1,0,1
279,61,2,1,1,1,1,2,2,2,2,1
279,62,1,1,0,0,0,1,0,1,1,1
279,63,1,0,0,1,1,0,1,1,2,1
279,64,1,1,0,0,0,1,2,1,0,1
279,65,1,0,0,1,1,1,1,0,0,1
279,66,1,0,1,1,1,1,0,0,1,1
279,67,1,1,1,1,1,0,0,1,1,1
279,68,1,0,1,0,1,0,1,1,1,1
279,69,1,0,1,1,0,1,1,1,2,1
279,70,1,1,1,0,1,2,1,2,2,1
279,71,1,0,1,1,2,0,2,2,1,1
279,72,2,1,1,2,1,2,1,2,2,1
279,73,2,2,2,1,2,0,1,1,1,1
279,74,1,1,1,0,0,1,1,0,1,1
279,75,1,1,0,1,1,1,0,1,1,1
280,0,1,1,1,0,1,1,1,1,0,1
280,1,1,1,0,1,1,1,1,0,1,1
280,2,1,0,1,1,1,2,0,1,2,1
280,3,2,1,2,1,2,2,2,2,2,1
280,4,2,2,1,0,2,1,2,2,1,1
280,5,1,1,0,0,2,1,2,1,1,1
280,6,1,0,0,1,1,0,1,1,1,1
280,7,1,1,1,1,0,1,1,1,1,1
280,8,1,1,1,1,1,0,1,0,1,1
280,9,1,1,1,2,0,2,1,1,1,1
280,10,2,2,2,2,2,2,1,2,2,1
280,11,2,2,2,1,2,1,2,2,0,1
280,12,1,2,1,1,2,1,2,0,0,1
280,13,1,1,1,0,1,1,0,0,1,1
280,14,1,1,0,1,1,1,0,1,1,1
280,15,1,0,1,1,1,1,1,1,0,1
280,16,1,0,1,2,1,1,1,2,2,1
280,17,1,1,2,2,1,2,2,2,1,1
280,18,2,2,2,2,1,2,2,1,1,1
280,19,2,1,1,2,2,1,2,2,0,1
280,20,2,2,2,2,2,0,1,0,0,1
280,21,1,1,1,1,0,1,0,1,1,1
280,22,1,1,1,1,1,0,1,1,1,1
280,23,1,1,0,1,1,1,0,1,2,1
280,24,1,0,1,1,1,2,1,2,2,1
280,25,2,1,2,2,1,2,1,1,2,1
280,26,2,2,2,1,2,0,2,0,1,1
280,27,1,1,2,2,2,1,2,0,1,1
280,28,1,2,2,0,1,1,0,1,1,1
280,29,1,2,0,0,1,0,1,1,1,1
280,30,1,0,1,1,0,1,1,1,0,1
280,31,1,1,1,0,1,1,1,0,1,1
280,32,1,1,1,1,0,2,0,1,2,1
280,33,2,1,2,2,2,2,2,2,0,1
280,34,2,1,0,1,1,1,2,2,2,1
280,35,1,1,1,1,0,1,1,1,0,1
280,36,1,1,1,0,1,1,1,0,1,1
280,37,1,1,0,1,1,1,0,1,1,1
280,38,1,0,1,1,1,0,1,1,0,1
280,39,1,0,1,2,0,2,1,1,1,1
280,40,1,1,0,1,0,1,1,1,2,1
280,41,1,2,0,1,0,1,0,0,1,1
280,42,1,0,1,1,1,0,0,1,1,1
280,43,1,1,1,1,0,1,1,1,1,1
280,44,1,1,1,0,1,0,1,1,1,1
280,45,1,1,2,2,1,0,1,1,0,1
280,46,1,0,1,2,1,1,1,1,1,1
280,47,2,1,2,2,1,2,1,1,0,1
280,48,1,1,1,0,0,1,1,0,0,1
280,49,1,1,0,1,1,1,0,0,1,1
280,50,1,0,1,1,1,1,0,1,1,1
280,51,1,1,1,0,1,1,1,1,1,1
280,52,1,1,0,1,1,1,1,1,1,1
280,53,1,1,1,1,1,1,0,1,0,1
280,54,1,1,1,0,1,0,1,0,1,1
280,55,1,0,0,1,0,0,1,0,1,1
280,56,2,1,1,2,1,2,1,2,2,1
280,57,1,1,1,1,0,1,1,1,1,1
280,58,1,1,1,1,1,1,1,1,0,1
280,59,1,1,1,1,1,1,1,0,1,1
280,60,1,1,1,1,0,0,1,1,0,1
280,61,2,1,1,1,1,2,2,2,2,1
280,62,1,1,0,0,0,1,0,1,1,1
280,63,1,0,0,1,1,0,1,1,2,1
280,64,1,1,0,0,0,1,2,1,0,1
280,65,1,0,0,1,1,1,1,0,0,1
280,66,1,0,1,1,1,1,0,0,1,1
280,67,1,1,1,1,1,0,0,1,1,1
280,68,1,0,1,0,1,0,1,1,1,1
280,69,1,0,1,1,0,1,1,1,2,1
280,70,1,1,1,0,1,2,1,2,2,1
280,71,1,0,1,1,2,0,2,2,1,1
280,72,2,1,1,2,1,2,1,2,2,1
280,73,2,2,2,1,2,0,1,1,1,1
280,74,1,1,1,0,0,1,1,0,1,1
280,75,1,1,0,1,1,1,0,1,1,1
281,0,1,1,1,0,1,1,1,1,0,1
281,1,1,1,0,1,1,1,1,0,1,1
281,2,1,0,1,1,1,2,0,1,2,1
281,3,2,1,2,1,2,2,2,2,2,1
281,4,2,2,1,0,2,1,2,2,1,1
281,5,1,1,0,0,2,1,2,1,1,1
281,6,1,0,0,1,1,0,1,1,1,1
281,7,1,1,1,1,0,1,1,1,1,1
281,8,1,1,1,1,1,0,1,0,1,1
281,9,1,1,1,2,0,2,1,1,1,1
281,10,2,2,2,2,2,2,1,2,2,1
281,11,2,2,2,1,2,1,2,2,0,1
281,12,1,2,1,1,2,1,2,0,0,1
281,13,1,1,1,0,1,1,0,0,1,1
281,14,1,1,0,1,1,1,0,1,1,1
281,15,1,0,1,1,1,1,1,1,0,1
281,16,1,0,1,2,1,1,1,2,2,1
281,17,1,1,2,2,1,2,2,2,1,1
281,18,2,2,2,2,1,2,2,1,1,1
281,19,2,1,1,2,2,1,2,2,0,1
281,20,2,2,2,2,2,0,1,0,0,1
281,21,1,1,1,1,0,1,0,1,1,1
281,22,1,1,1,1,1,0,1,1,1,1
281,23,1,1,0,1,1,1,0,1,2,1
281,24,1,0,1,1,1,2,1,2,2,1
281,25,2,1,2,2,1,2,1,1,2,1
281,26,2,2,2,1,2,0,2,0,1,1
281,27,1,1,2,2,2,1,2,0,1,1
281,28,1,2,2,0,1,1,0,1,1,1
281,29,1,2,0,0,1,0,1,1,1,1
281,30,1,0,1,1,0,1,1,1,0,1
281,31,1,1,1,0,1,1,1,0,1,1
281,32,1,1,1,1,0,2,0,1,2,1
281,33,2,1,2,2,2,2,2,2,0,1
281,34,2,1,0,1,1,1,2,2,2,1
281,35,1,1,1,1,0,1,1,1,0,1
281,36,1,1,1,0,1,1,1,0,1,1
281,37,1,1,0,1,1,1,0,1,1,1
281,38,1,0,1,1,1,0,1,1,0,1
281,39,1,0,1,2,0,2,1,1,1,1
281,40,1,1,0,1,0,1,1,1,2,1
281,41,1,2,0,1,0,1,0,0,1,1
281,42,1,0,1,1,1,0,0,1,1,1
281,43,1,1,1,1,0,1,1,1,1,1
281,44,1,1,1,0,1,0,1,1,1,1
281,45,1,1,2,2,1,0,1,1,0,1
281,46,1,0,1,2,1,1,1,1,1,1
281,47,2,1,2,2,1,2,1,1,0,1
281,48,1,1,1,0,0,1,1,0,0,1
281,49,1,1,0,1,1,1,0,0,1,1
281,50,1,0,1,1,1,1,0,1,1,1
281,51,1,1,1,0,1,1,1,1,1,1
281,52,1,1,0,1,1,1,1,1,1,1
281,53,1,1,1,1,1,1,0,1,0,1
281,54,1,1,1,0,1,0,1,0,1,1
281,55,1,0,0,1,0,0,1,0,1,1
281,56,2,1,1,2,1,2,1,2,2,1
281,57,1,1,1,1,0,1,1,1,1,1
281,58,1,1,1,1,1,1,1,1,0,1
281,59,1,1,1,1,1,1,1,0,1,1
281,60,1,1,1,1,0,0,1,1,0,1
281,61,2,1,1,1,1,2,2,2,2,1
281,62,1,1,0,0,0,1,0,1,1,1
281,63,1,0,0,1,1,0,1,1,2,1
281,64,1,1,0,0,0,1,2,1,0,1
281,65,1,0,0,1,1,1,1,0,0,1
281,66,1,0,1,1,1,1,0,0,1,1
281,67,1,1,1,1,1,0,0,1,1,1
281,68,1,0,1,0,1,0,1,1,1,1
281,69,1,0,1,1,0,1,1,1,2,1
281,70,1,1,1,0,1,2,1,2,2,1
281,71,1,0,1,1,2,0,2,2,1,1
281,72,2,1,1,2,1,2,1,2,2,1
281,73,2,2,2,1,2,0,1,1,1,1
281,74,1,1,1,0,0,1,1,0,1,1
281,75,1,1,0,1,1,1,0,1,1,1
282,0,1,1,1,0,1,1,1,1,0,1
282,1,1,1,0,1,1,1,1,0,1,1
282,2,1,0,1,1,1,2,0,1,2,1
282,3,2,1,2,1,2,2,2,2,2,1
282,4,2,2,1,0,2,1,2,2,1,1
282,5,1,1,0,0,2,1,2,1,1,1
282,6,1,0,0,1,1,0,1,1,1,1
282,7,1,1,1,1,0,1,1,1,1,1
282,8,1,1,1,1,1,0,1,0,1,1
282,9,1,1,1,2,0,2,1,1,1,1
282,10,2,2,2,2,2,2,1,2,2,1
282,11,2,2,2,1,2,1,2,2,0,1
282,12,1,2,1,1,2,1,2,0,0,1
282,13,1,1,1,0,1,1,0,0,1,1
282,14,1,1,0,1,1,1,0,1,1,1
282,15,1,0,1,1,1,1,1,1,0,1
282,16,1,0,1,2,1,1,1,2,2,1
282,17,1,1,2,2,1,2,2,2,1,1
282,18,2,2,2,2,1,2,2,1,1,1
282,19,2,1,1,2,2,1,2,2,0,1
282,20,2,2,2,2,2,0,1,0,0,1
282,21,1,1,1,1,0,1,0,1,1,1
282,22,1,1,1,1,1,0,1,1,1,1
282,23,1,1,0,1,1,1,0,1,2,1
282,24,1,0,1,1,1,2,1,2,2,1
282,25,2,1,2,2,1,2,1,1,2,1
282,26,2,2,2,1,2,0,2,0,1,1
282,27,1,1,2,2,2,1,2,0,1,1
282,28,1,2,2,0,1,1,0,1,1,1
282,29,1,2,0,0,1,0,1,1,1,1
282,30,1,0,1,1,0,1,1,1,0,1
282,31,1,1,1,0,1,1,1,0,1,1
282,32,1,1,1,1,0,2,0,1,2,1
282,33,2,1,2,2,2,2,2,2,0,1
282,34,2,1,0,1,1,1,2,2,2,1
282,35,1,1,1,1,0,1,1,1,0,1
282,36,1,1,1,0,1,1,1,0,1,1
282,37,1,1,0,1,1,1,0,1,1,1
282,38,1,0,1,1,1,0,1,1,0,1
282,39,1,0,1,2,0,2,1,1,1,1
282,40,1,1,0,1,0,1,1,1,2,1
282,41,1,2,0,1,0,1,0,0,1,1
282,42,1,0,1,1,1,0,0,1,1,1
282,43,1,1,1,1,0,1,1,1,1,1
282,44,1,1,1,0,1,0,1,1,1,1
282,45,1,1,2,2,1,0,1,1,0,1
282,46,1,0,1,2,1,1,1,1,1,1
282,47,2,1,2,2,1,2,1,1,0,1
282,48,1,1,1,0,0,1,1,0,0,1
282,49,1,1,0,1,1,1,0,0,1,1
282,50,1,0,1,1,1,1,0,1,1,1
282,51,1,1,1,0,1,1,1,1,1,1
282,52,1,1,0,1,1,1,1,1,1,1
282,53,1,1,1,1,1,1,0,1,0,1
282,54,1,1,1,0,1,0,1,0,1,1
282,55,1,0,0,1,0,0,1,0,1,1
282,56,2,1,1,2,1,2,1,2,2,1
282,57,1,1,1,1,0,1,1,1,1,1
282,58,1,1,1,1,1,1,1,1,0,1
282,59,1,1,1,1,1,1,1,0,1,1
282,60,1,1,1,1,0,0,1,1,0,1
282,61,2,1,1,1,1,2,2,2,2,1
282,62,1,1,0,0,0,1,0,1,1,1
282,63,1,0,0,1,1,0,1,1,2,1
282,64,1,1,0,0,0,1,2,1,0,1
282,65,1,0,0,1,1,1,1,0,0,1
282,66,1,0,1,1,1,1,0,0,1,1
282,67,1,1,1,1,1,0,0,1,1,1
282,68,1,0,1,0,1,0,1,1,1,1
282,69,1,0,1,1,0,1,1,1,2,1
282,70,1,1,1,0,1,2,1,2,2,1
282,71,1,0,1,1,2,0,2,2,1,1
282,72,2,1,1,2,1,2,1,2,2,1
282,73,2,2,2,1,2,0,1,1,1,1
282,74,1,1,1,0,0,1,1,0,1,1
282,75,1,1,0,1,1,1,0,1,1,1
283,0,1,1,1,0,1,1,1,1,0,1
283,1,1,1,0,1,1,1,1,0,1,1
283,2,1,0,1,1,1,2,0,1,2,1
283,3,2,1,2,1,2,2,2,2,2,1
283,4,2,2,1,0,2,1,2,2,1,1
283,5,1,1,0,0,2,1,2,1,1,1
283,6,1,0,0,1,1,0,1,1,1,1
283,7,1,1,1,1,0,1,1,1,1,1
283,8,1,1,1,1,1,0,1,0,1,1
283,9,1,1,1,2,0,2,1,1,1,1
283,10,2,2,2,2,2,2,1,2,2,1
283,11,2,2,2,1,2,1,2,2,0,1
283,12,1,2,1,1,2,1,2,0,0,1
283,13,1,1,1,0,1,1,0,0,1,1
283,14,1,1,0,1,1,1,0,1,1,1
283,15,1,0,1,1,1,1,1,1,0,1
283,16,1,0,1,2,1,1,1,2,2,1
283,17,1,1,2,2,1,2,2,2,1,1
283,18,2,2,2,2,1,2,2,1,1,1
283,19,2,1,1,2,2,1,2,2,0,1
283,20,2,2,2,2,2,0,1,0,0,1
283,21,1,1,1,1,0,1,0,1,1,1
283,22,1,1,1,1,1,0,1,1,1,1
283,23,1,1,0,1,1,1,0,1,2,1
283,24,1,0,1,1,1,2,1,2,2,1
283,25,2,1,2,2,1,2,1,1,2,1
283,26,2,2,2,1,2,0,2,0,1,1
283,27,1,1,2,2,2,1,2,0,1,1
283,28,1,2,2,0,1,1,0,1,1,1
283,29,1,2,0,0,1,0,1,1,1,1
283,30,1,0,1,1,0,1,1,1,0,1
283,31,1,1,1,0,1,1,1,0,1,1
283,32,1,1,1,1,0,2,0,1,2,1
283,33,2,1,2,2,2,2,2,2,0,1
283,34,2,1,0,1,1,1,2,2,2,1
283,35,1,1,1,1,0,1,1,1,0,1
283,36,1,1,1,0,1,1,1,0,1,1
283,37,1,1,0,1,1,1,0,1,1,1
283,38,1,0,1,1,1,0,1,1,0,1
283,39,1,0,1,2,0,2,1,1,1,1
283,40,1,1,0,1,0,1,1,1,2,1
283,41,1,2,0,1,0,1,0,0,1,1
283,42,1,0,1,1,1,0,0,1,1,1
283,43,1,1,1,1,0,1,1,1,1,1
283,44,1,1,1,0,1,0,1,1,1,1
283,45,1,1,2,2,1,0,1,1,0,1
283,46,1,0,1,2,1,1,1,1,1,1
283,47,2,1,2,2,1,2,1,1,0,1
283,48,1,1,1,0,0,1,1,0,0,1
283,49,1,1,0,1,1,1,0,0,1,1
283,50,1,0,1,1,1,1,0,1,1,1
283,51,1,1,1,0,1,1,1,1,1,1
283,52,1,1,0,1,1,1,1,1,1,1
283,53,1,1,1,1,1,1,0,1,0,1
283,54,1,1,1,0,1,0,1,0,1,1
283,55,1,0,0,1,0,0,1,0,1,1
283,56,2,1,1,2,1,2,1,2,2,1
283,57,1,1,1,1,0,1,1,1,1,1
283,58,1,1,1,1,1,1,1,1,0,1
283,59,1,1,1,1,1,1,1,0,1,1
283,60,1,1,1,1,0,0,1,1,0,1
283,61,2,1,1,1,1,2,2,2,2,1
283,62,1,1,0,0,0,1,0,1,1,1
283,63,1,0,0,1,1,0,1,1,2,1
283,64,1,1,0,0,0,1,2,1,0,1
283,65,1,0,0,1,1,1,1,0,0,1
283,66,1,0,1,1,1,1,0,0,1,1
283,67,1,1,1,1,1,0,0,1,1,1
283,68,1,0,1,0,1,0,1,1,1,1
283,69,1,0,1,1,0,1,1,1,2,1
283,70,1,1,1,0,1,2,1,2,2,1
283,71,1,0,1,1,2,0,2,2,1,1
283,72,2,1,1,2,1,2,1,2,2,1
283,73,2,2,2,1,2,0,1,1,1,1
283,74,1,1,1,0,0,1,1,0,1,1
283,75,1,1,0,1,1,1,0,1,1,1
284,0,1,1,1,0,1,1,1,1,0,1
284,1,1,1,0,1,1,1,1,0,1,1
284,2,1,0,1,1,1,2,0,1,2,1
284,3,2,1,2,1,2,2,2,2,2,1
284,4,2,2,1,0,2,1,2,2,1,1
284,5,1,1,0,0,2,1,2,1,1,1
284,6,1,0,0,1,1,0,1,1,1,1
284,7,1,1,1,1,0,1,1,1,1,1
284,8,1,1,1,1,1,0,1,0,1,1
284,9,1,1,1,2,0,2,1,1,1,1
284,10,2,2,2,2,2,2,1,2,2,1
284,11,2,2,2,1,2,1,2,2,0,1
284,12,1,2,1,1,2,1,2,0,0,1
284,13,1,1,1,0,1,1,0,0,1,1
284,14,1,1,0,1,1,1,0,1,1,1
284,15,1,0,1,1,1,1,1,1,0,1
284,16,1,0,1,2,1,1,1,2,2,1
284,17,1,1,2,2,1,2,2,2,1,1
284,18,2,2,2,2,1,2,2,1,1,1
284,19,2,1,1,2,2,1,2,2,0,1
284,20,2,2,2,2,2,0,1,0,0,1
